file_path,dataset_split,sample_id,action,unique_rgb_count,unique_rgbs,all_colors_in_frozen_palette,invalid_color_count,invalid_colors,nearest_frozen_palette_colors,distance_to_nearest_palette,suspected_old_palette,confidence,result
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/REMOVE/remove_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_remove-6_14/I_target.png,c14_medium_v1,remove_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_remove-6_14_I_target,REMOVE,7,"[[44, 160, 44], [141, 120, 210], [206, 207, 98], [211, 211, 211], [255, 127, 14], [255, 187, 120], [255, 217, 74]]",False,7,"[[44, 160, 44], [141, 120, 210], [206, 207, 98], [211, 211, 211], [255, 127, 14], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [206, 207, 98], ""status"": ""native_mappable"", ""labels"": [""children_cabinet""], ""nearest_or_target_frozen_rgb"": [48, 160, 32], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 127, 14], ""status"": ""native_mappable"", ""labels"": [""ceiling_lamp""], ""nearest_or_target_frozen_rgb"": [32, 160, 96], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6-opposite/I_bad.png,c14_medium_v1,translate_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6-opposite_I_bad,TRANSLATE,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]",False,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [23, 190, 207], ""status"": ""native_mappable"", ""labels"": [""stool""], ""nearest_or_target_frozen_rgb"": [208, 112, 32], ""distance"": 0.0}, {""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [194, 195, 55], ""status"": ""native_mappable"", ""labels"": [""cabinet""], ""nearest_or_target_frozen_rgb"": [32, 80, 160], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6-opposite/I_target.png,c14_medium_v1,translate_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6-opposite_I_target,TRANSLATE,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]",False,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [23, 190, 207], ""status"": ""native_mappable"", ""labels"": [""stool""], ""nearest_or_target_frozen_rgb"": [208, 112, 32], ""distance"": 0.0}, {""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [194, 195, 55], ""status"": ""native_mappable"", ""labels"": [""cabinet""], ""nearest_or_target_frozen_rgb"": [32, 80, 160], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6/I_bad.png,c14_medium_v1,translate_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6_I_bad,TRANSLATE,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]",False,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [23, 190, 207], ""status"": ""native_mappable"", ""labels"": [""stool""], ""nearest_or_target_frozen_rgb"": [208, 112, 32], ""distance"": 0.0}, {""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [194, 195, 55], ""status"": ""native_mappable"", ""labels"": [""cabinet""], ""nearest_or_target_frozen_rgb"": [32, 80, 160], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6/I_target.png,c14_medium_v1,translate_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-0_6_I_target,TRANSLATE,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]",False,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [23, 190, 207], ""status"": ""native_mappable"", ""labels"": [""stool""], ""nearest_or_target_frozen_rgb"": [208, 112, 32], ""distance"": 0.0}, {""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [194, 195, 55], ""status"": ""native_mappable"", ""labels"": [""cabinet""], ""nearest_or_target_frozen_rgb"": [32, 80, 160], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14-opposite/I_bad.png,c14_medium_v1,translate_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14-opposite_I_bad,TRANSLATE,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]",False,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [23, 190, 207], ""status"": ""native_mappable"", ""labels"": [""stool""], ""nearest_or_target_frozen_rgb"": [208, 112, 32], ""distance"": 0.0}, {""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [194, 195, 55], ""status"": ""native_mappable"", ""labels"": [""cabinet""], ""nearest_or_target_frozen_rgb"": [32, 80, 160], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14-opposite/I_target.png,c14_medium_v1,translate_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14-opposite_I_target,TRANSLATE,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]",False,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [23, 190, 207], ""status"": ""native_mappable"", ""labels"": [""stool""], ""nearest_or_target_frozen_rgb"": [208, 112, 32], ""distance"": 0.0}, {""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [194, 195, 55], ""status"": ""native_mappable"", ""labels"": [""cabinet""], ""nearest_or_target_frozen_rgb"": [32, 80, 160], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14/I_bad.png,c14_medium_v1,translate_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14_I_bad,TRANSLATE,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]",False,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [23, 190, 207], ""status"": ""native_mappable"", ""labels"": [""stool""], ""nearest_or_target_frozen_rgb"": [208, 112, 32], ""distance"": 0.0}, {""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [194, 195, 55], ""status"": ""native_mappable"", ""labels"": [""cabinet""], ""nearest_or_target_frozen_rgb"": [32, 80, 160], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14/I_target.png,c14_medium_v1,translate_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_pose-1-2_14_I_target,TRANSLATE,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]",False,8,"[[23, 190, 207], [44, 160, 44], [141, 120, 210], [188, 189, 34], [194, 195, 55], [211, 211, 211], [255, 187, 120], [255, 217, 74]]","[{""rgb"": [23, 190, 207], ""status"": ""native_mappable"", ""labels"": [""stool""], ""nearest_or_target_frozen_rgb"": [208, 112, 32], ""distance"": 0.0}, {""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [141, 120, 210], ""status"": ""native_mappable"", ""labels"": [""dressing_table""], ""nearest_or_target_frozen_rgb"": [192, 80, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [194, 195, 55], ""status"": ""native_mappable"", ""labels"": [""cabinet""], ""nearest_or_target_frozen_rgb"": [32, 80, 160], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 187, 120], ""status"": ""native_mappable"", ""labels"": [""pendant_lamp""], ""nearest_or_target_frozen_rgb"": [80, 96, 128], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_005_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2-opposite/I_bad.png,c14_medium_v1,translate_005_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2-opposite_I_bad,TRANSLATE,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]",False,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]","[{""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [160, 139, 211], ""status"": ""native_mappable"", ""labels"": [""tv_stand""], ""nearest_or_target_frozen_rgb"": [32, 112, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_005_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2-opposite/I_target.png,c14_medium_v1,translate_005_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2-opposite_I_target,TRANSLATE,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]",False,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]","[{""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [160, 139, 211], ""status"": ""native_mappable"", ""labels"": [""tv_stand""], ""nearest_or_target_frozen_rgb"": [32, 112, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_006_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2/I_bad.png,c14_medium_v1,translate_006_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2_I_bad,TRANSLATE,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]",False,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]","[{""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [160, 139, 211], ""status"": ""native_mappable"", ""labels"": [""tv_stand""], ""nearest_or_target_frozen_rgb"": [32, 112, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_006_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2/I_target.png,c14_medium_v1,translate_006_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-3_2_I_target,TRANSLATE,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]",False,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]","[{""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [160, 139, 211], ""status"": ""native_mappable"", ""labels"": [""tv_stand""], ""nearest_or_target_frozen_rgb"": [32, 112, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
/wuqingyaoa800/qiuziyan/LoReflection/outputs/semantic_repair4_medium_dataset_v1/TRANSLATE/translate_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-4_16-opposite/I_bad.png,c14_medium_v1,translate_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_pose-1-4_16-opposite_I_bad,TRANSLATE,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]",False,5,"[[44, 160, 44], [160, 139, 211], [188, 189, 34], [211, 211, 211], [255, 217, 74]]","[{""rgb"": [44, 160, 44], ""status"": ""native_mappable"", ""labels"": [""double_bed""], ""nearest_or_target_frozen_rgb"": [224, 192, 32], ""distance"": 0.0}, {""rgb"": [160, 139, 211], ""status"": ""native_mappable"", ""labels"": [""tv_stand""], ""nearest_or_target_frozen_rgb"": [32, 112, 112], ""distance"": 0.0}, {""rgb"": [188, 189, 34], ""status"": ""native_mappable"", ""labels"": [""wardrobe""], ""nearest_or_target_frozen_rgb"": [176, 96, 224], ""distance"": 0.0}, {""rgb"": [211, 211, 211], ""status"": ""native_mappable"", ""labels"": [""floor""], ""nearest_or_target_frozen_rgb"": [222, 222, 222], ""distance"": 0.0}, {""rgb"": [255, 217, 74], ""status"": ""native_mappable"", ""labels"": [""nightstand""], ""nearest_or_target_frozen_rgb"": [224, 32, 128], ""distance"": 0.0}]",0.0,semlayoutdiff_native,high,PALETTE_MISMATCH_REPAIRABLE_BY_LABEL
